Id,Category
269700,50
290071,57
292832,57
201541,37
262890,43
279352,2
279351,33
244892,57
204480,22
215910,57
270562,21
255512,57
255071,57
226891,2
214972,56
221542,33
272872,57
272871,39
225660,32
265141,33
260200,30
264092,57
206880,57
267801,2
243760,35
275632,57
294142,57
256870,57
275220,39
244522,2
284041,57
240052,0
252670,33
298330,57
201862,57
208502,40
223700,57
249042,57
247561,15
247562,27
270380,26
217392,33
264122,57
291292,56
258140,57
286422,33
227512,43
247742,33
257552,1
229281,33
214312,33
239551,33
244861,33
299720,57
245380,57
251720,33
239880,20
239881,57
298142,57
236591,33
239900,2
202340,57
233250,33
244902,42
208221,33
215091,17
293430,2
249232,57
267290,3
259622,57
265271,33
263902,33
291681,57
289772,33
290161,33
293931,57
256652,33
229302,39
256141,33
267002,8
258251,33
254450,33
261781,37
237861,12
240421,57
240422,33
240292,2
243692,57
296720,39
219971,50
212940,57
288452,33
265361,33
235892,2
208272,43
284841,57
201931,57
211822,57
240972,33
232822,57
293361,13
294762,2
286722,56
280160,2
211571,39
201702,39
220682,2
224861,2
237491,33
258632,33
258631,57
222191,46
224140,33
252341,55
228830,13
213661,33
282712,57
282711,13
202501,2
230542,57
231152,57
231150,25
207862,57
254650,6
210621,18
214442,1
268551,33
259782,1
247780,20
247782,33
208611,57
297021,33
254552,2
254551,2
210290,43
210292,33
267852,57
240380,1
202812,57
231601,39
288531,2
267352,22
219810,52
217300,2
264810,55
270481,3
241652,57
272000,33
227890,2
212101,33
260411,33
263520,21
215150,33
224601,57
224602,43
295240,33
215362,1
220121,2
233130,33
233131,22
222061,57
221911,33
292072,4
228072,57
251340,33
253880,56
253881,57
253882,21
239341,57
264860,33
280632,33
226621,57
226622,2
252410,57
252412,2
272270,2
261310,57
261311,57
231342,57
269711,57
219612,44
251001,2
271542,33
222611,56
263792,53
282770,57
282771,30
239580,46
214851,1
292530,33
292531,44
240032,2
278832,17
248111,29
250680,33
258492,57
235392,33
235391,33
210170,33
239951,57
252201,33
246281,34
274352,13
274350,33
281791,57
253291,43
270870,53
248361,33
231060,33
230930,2
215000,56
269410,1
269412,57
232780,36
222772,57
256281,57
282562,57
231742,33
273092,33
262802,57
249010,57
235402,57
271340,57
242202,57
297391,57
217512,57
298642,33
255252,53
288382,56
285201,1
215051,2
225831,39
247271,57
237120,33
244432,57
273392,57
238921,57
298760,57
293102,33
217831,2
259771,33
205371,57
245992,33
224752,55
228191,33
228391,57
277410,5
239310,1
225802,33
264111,3
296371,2
226670,17
294591,57
231650,57
205752,2
247432,27
247431,57
272832,33
290681,20
204160,33
234471,33
242440,4
238812,1
235912,12
286602,57
200430,55
202830,33
225271,43
286332,33
238481,13
261331,29
294431,8
258960,33
227780,33
227781,2
231022,57
236941,57
264622,57
225892,57
236810,57
262790,3
282650,33
269250,30
269252,1
253482,57
288842,1
225452,53
238010,21
216902,57
244472,33
274090,57
274710,48
221622,33
248830,13
249641,2
218350,57
257372,53
219821,57
234300,33
252122,2
240070,57
246730,33
248932,1
267270,57
278450,56
251702,57
243231,33
209282,57
225562,2
218991,33
273311,57
233402,57
286571,57
293490,1
202792,33
249412,57
295260,57
295261,57
218382,57
285912,57
239171,44
200770,57
280762,2
217192,32
205410,2
289541,17
235960,22
262570,33
283610,33
283611,53
243472,33
269472,33
269471,2
222010,13
275372,25
237480,33
237482,33
274082,57
286952,18
253982,33
279900,57
279902,33
223092,17
215290,22
203780,33
235000,57
233581,2
233582,57
227490,22
205472,56
248741,57
205072,1
200070,36
233340,18
296831,1
274430,33
223782,13
229670,6
209831,1
285180,1
254331,57
236271,11
224020,57
280000,33
237262,13
221602,50
214060,14
242792,1
208470,57
207432,33
232331,33
240711,2
211040,57
256630,55
280820,57
248971,39
223451,2
226352,2
226351,49
293592,39
241661,20
284021,11
289132,33
221320,21
226600,57
249811,37
283130,13
251542,33
241291,27
258022,33
201880,33
224801,57
241842,33
287810,57
224781,39
202592,33
286551,33
204802,33
274752,9
225372,33
279811,39
284380,57
284382,33
247472,2
218931,20
235340,37
224152,57
224150,57
224212,57
234891,39
241331,26
241332,1
222852,57
252241,2
247042,1
297380,3
286152,27
235661,2
249141,2
239150,57
220300,57
220301,2
278571,33
240862,2
289040,57
264162,33
278512,33
271680,33
247362,39
259211,21
283480,2
270250,33
215462,57
298361,55
234672,33
281642,39
266420,33
229902,2
293711,57
257670,2
261130,33
231002,33
203660,10
287451,33
281530,2
265881,57
265882,39
295802,57
272360,2
260051,33
293732,57
224422,33
201632,2
286871,0
210930,25
240982,57
225590,39
211322,57
232911,40
212231,56
275060,17
225091,57
257711,22
261171,57
261172,20
268160,57
268161,33
284871,24
285291,57
294450,1
259671,57
268922,3
224512,33
211691,14
221520,57
298180,57
293061,39
217452,2
259370,33
259372,57
286030,33
208312,57
208310,20
236881,57
287702,15
201362,53
252001,33
278940,18
278941,53
217860,3
207121,16
273811,53
244940,33
234490,33
234491,1
267080,20
293752,57
258111,17
235841,27
277560,33
277561,2
288612,3
247211,33
218611,1
218612,57
231530,33
231532,56
296702,33
211520,57
252902,57
270021,20
270022,57
257901,2
257902,57
276242,33
248342,33
226792,56
226791,33
281971,46
257732,39
284150,15
284151,1
235802,57
293232,33
214690,1
239031,57
236031,57
256172,57
227842,57
270601,3
270602,57
219532,57
275352,33
252071,33
277080,25
287290,57
201051,21
250931,2
268400,32
295102,33
245950,1
229182,4
224992,33
209651,33
288122,53
234622,53
274410,27
293531,33
295360,57
281662,2
227450,2
276901,50
215271,43
271900,27
271902,33
250011,33
258091,53
216142,33
224001,33
251281,2
279110,57
209160,11
214640,56
259732,33
293190,57
258980,57
200061,2
245462,3
293392,18
293390,53
248980,2
277370,2
258390,33
206171,2
251690,57
289812,53
217041,57
253911,33
203080,56
272560,33
262761,57
287180,57
250560,33
208261,57
235561,57
244112,4
241891,57
220860,57
251492,4
230080,33
224451,3
243000,1
219032,31
219031,40
263142,57
269761,33
201352,33
276910,33
257172,33
204871,57
272990,3
232281,33
276800,57
276801,57
212652,56
291812,10
255822,57
235011,33
235012,33
247960,57
247962,57
285782,43
295330,17
295332,3
231721,57
267462,57
289362,55
241120,15
246480,50
246481,57
273692,9
271452,28
299802,2
219292,33
250330,12
241381,55
229431,15
280792,1
290872,33
272792,57
219780,2
201410,56
285020,42
255701,56
213672,33
213670,33
221530,33
255491,57
219250,33
219252,33
227722,33
202621,13
211981,33
277841,33
297121,50
204300,45
204301,1
283751,33
291301,15
214552,39
244061,2
259071,57
261651,3
266882,39
287101,57
225502,2
256081,57
252131,1
220382,57
229531,53
298322,42
210952,4
253491,33
260882,57
250291,2
249522,20
213072,2
296651,27
220702,33
257971,57
217052,2
243280,39
212891,2
281442,2
219901,12
216092,57
285632,22
256110,3
255030,2
271032,21
290731,57
244330,57
242822,57
235110,57
215622,33
200472,39
263661,39
225670,57
279621,2
262941,33
232272,2
252140,33
220952,39
272582,22
260582,2
204812,53
267872,57
200530,12
283162,57
277720,33
291721,57
202280,57
220101,33
234832,57
215340,33
234322,1
238840,33
294231,33
220872,43
220870,33
264830,57
299751,39
221552,57
221551,57
281820,2
292170,33
266060,20
294540,44
234881,34
218472,33
209292,2
261102,27
254040,9
251370,57
248392,18
249001,2
250360,3
279081,2
229361,57
239432,25
244632,57
266520,33
291441,57
209001,2
265941,1
230402,3
291641,22
239200,33
212821,33
270940,57
223840,13
223842,2
273762,57
271841,57
243621,44
229732,57
233222,57
242891,34
204530,33
245201,57
272200,57
245242,33
233832,57
233831,53
274692,13
214480,33
233460,53
225972,1
217752,33
261201,3
255501,39
204651,50
242760,33
288882,33
282060,57
212780,57
243542,53
278372,33
264751,1
236751,2
265472,33
218312,6
